puuid|accountId|summonerId|region|tier|summonerName|leaguePoints|rank|wins|losses|veteran|inactive|freshBlood|hotStreak|profileIconId|revisionDate|summonerLevel
ojOWkRTUZ5hQTjHUp55_9Q8-o5KmRMwliFydpp08ONxEhaJhdaPpJF8lQ6sgnFsx6hmfcbKbuk6iTA|wxOIFVuEmcTYBY_bHovtNMDTWLxai2qm2V2sw86Q1pWWDA|wkWuFxSLYA6_yQbu9CK57bvZN6QunNaMqcddOP_XpPXxQ84|na1|challenger|Wunderful|538|I|559|502|False|False|False|True|870|1595393297000|224
mUFXKbCRz17U-e0gwq8LzJLZUGyT5oDD4aktdCQBCESLkAcHqJWzC4VIPRmXUo4_bpKckR3hTsRQIw|I1AK1yDSwZTkjrQyE4Rd15c97m2XDMth2iCO9J3sd5aVpEo2ndeGnVU4|rVlT43h97s6MCbmHmBJnFBLcrOYsTo7-kZuz77OCU5V53HCk|na1|challenger|Ren ˇuˇ|518|I|190|173|False|False|False|False|4532|1596005366000|64
mkmMD5DnxMO5Y_HFBUEtVXS5h8m59_vahsTEkHRy-HC2NWMLe1lggdCJDtMm7NGtut_XNTWZ_Mzc2w|53IgpJ0BLpd9Ouv9rbrBaPcWv91Tx36tPzl95Jd7vgCdNQ|jJGtkZ6cWX64T-quX-jOuKZg92PN8W-7g2lk-TR2b4nx_qI|na1|challenger|Titan Dweevil|652|I|592|560|False|False|True|False|3158|1595618320000|427
aBcl5k6vciC2vB_h0pillX74l9-9ozp8_fM6Ncqm_oNNX5WC4hb0OmzOD_g7o-IbpVHGKNeT7Qk9ow|sDD4Vr4uqNfcxDv8YKrmv1bC-nZOZZ1IXbTHVdPDoq58dA|IQYtQPrIP_WfZ7yHVQz1p0ICTxifdz6Nr3R04DS5ISNo8qs|na1|challenger|Engo|695|I|469|398|False|False|True|True|4568|1595732382000|149
NIZQg3NmihJoF4Cqhadi8e0iUmC4lse7DMIo7RyiLRv68pXU21WmXKGffWE6EXYqJZZP1djaVTOLgQ|6FCKJCYRrxDbIMwFzgr4k-UlfCRDgPYYCn0Tl1wJw4Usgw|lvtGntDZ_jyiKGrvuNct-C6t_wEWVorOZTZkAyrQ3ityXBg|na1|challenger|Andybendy|613|I|372|326|True|False|False|False|4030|1595576782000|317
gfQ_rIcgA6zeDOl9c-yejpbhFXuTH_mbGnRwU3Y4ezCiPtZTSKZmVRNoi_ZSvx2s7gI35dfEcG85Aw|2RWJ7KS_7dmX1gEd0_OOHYXgJedOdtXmNVJlNedngZc5Rw|E5TUbaJJLNZjbDTZalCZtyjsw9mnko3Uxk1r0-6ma5GmHYU|na1|challenger|DCSNT|643|I|445|366|True|False|False|False|6|1595976702000|87
kXVcyR65vIw1Lwzu6Oy_KMsBz8u8F4QDQ31opArkikXzFcvAKYuo3R2KOEN20GhpR-gPdZebKWWqlw|iKDM91vDJt4QYQ0sY0kQ3Oj4XT_ofLj4hnGMZtGKLyufkc8|ywj76QQMjCwWRPyot8aNv6mUXlR69-EgxK0WDNNdSk7B27A|na1|challenger|Liquid Impact|1254|I|446|372|True|False|False|False|4568|1595577688000|244
wgr8OQXUTy5AmMmJRmt2GQE71XLomDINXPMJBj7cFYyUoLadMuNodhZ-pvpwcDZNVx2mrVQZp03RGw|gSpBRkKpzKJJK-uuNR1yHQcu2AkVjgJNQO4nwF3g-S2XiBk|Ro-9GNZHBeZca8PfLht0-aiBpSo38k-YAVOfISrJzBxYpIQ|na1|challenger|Acilion|576|I|542|508|False|False|True|True|4657|1595981412000|296
r0ZJspnbu0KUBwa0TuiV6aTecLGnTfpZLhCzqUeuRFWxQj96T5vbBw1vvaGBbTdO81-7e4Rb38wLsQ|FEXYZze9WWdKHSwJPfg6K31WMWhMxLC7J2uDETYQ_tQwJ5g|hBAes-XUnwf-XrGto3vk9w4EOZexosid0MrcXhh4psUABEs|na1|challenger|king ghidorrrah|627|I|244|170|True|False|False|True|4655|1596133952000|112
wFUOP9WYxtlrr00zS3q-C36H49OIAwez8DWo1bmLwcStjlt1ecrs_nC-T09kxdAVKwVn_wEx7w33hw|VUPRmvlykp_7DiwiDskjWt7g8M3Jp_3UwANQOMY7sK3czDA|M6GC7llu_QN50aOHNLmN5574stIl-K7rY7foC9zT5mC7rjo|na1|challenger|Jauny1|534|I|203|172|False|False|False|False|4568|1595993877000|197
wmy6sevNEaEPpMFDypoaBY5tfSuRInRQnIfpsYS1cDeXt0uhlSsfVtoS6ZsA1EIR5QW-kGfmghwuTw|dudsbNwWhFVUon1GPrngWgH_MnAxTZHMMmZVko51LZoe-qE|RzSfsuNsNDArS2ekTvEmpgnwXt9MLa9l2hkLWGHdcTXXfQw|na1|challenger|TSM Sword|763|I|436|402|True|False|False|False|1625|1596015603000|223
V2KsyZsLscb_rEnUx9hYMXp9u0iNyZG9lP43c_2cy209CY6CXzU6XTYWBRcMqiH7ttp7rZ96WGG27g|pzIdIe-TJapUAm8EH_GP1vDIbcdva3HwwvE0ch8kE8HQQg|seuC-4IYMAW7qZzcoOVWEXMcvN3DIA_qxBc5iVVCD5pm8Ng|na1|challenger|IceSnowClever|498|I|490|467|False|False|True|False|4634|1595980982000|372
_LsbhFfCg3QH4smtbZkLovnEFs8Rp0U6tnbeH_tEOJ2Zcy5fLeaIV2Go4DslaOBdrtpG_776L5PMAw|KypEBH28jG9KQdmIXfV8-dlEAVC12ugcmaJLimH2gfyClYM|hp0xGIOkQmjnmcyAWtOKKzBNs7kx4u1ufmWEoinA5ftIy1k|na1|challenger|lifes a mess|783|I|413|374|True|False|False|True|4661|1596009688000|321
p8sMpNQRTWHElkZaxmxdCT9DLUdkPhtwG0bJy2l7OKejFTw4SH8-tt8AK0vdJJGKpHQsyzjZPBvA4Q|EU-1jffHxmx4gudz226DY2HVNbR8TNUS1cTyRXSTzbpiqA|NliyRzYAPmc9qB40HOA0WAFoIYDY_acI7pYOyDOvbGzy-UM|na1|challenger|D0G2|867|I|272|224|True|False|False|True|2077|1595572960000|194
WjHFomYzcyjI7yN9KJTVjnMtrcCznfXhAdU_Y7wuqQ06buk0Cdv_S3vQKGxQubdWJNbzV2f4uVxf6g|I5gIYQbPkVEQukMvBGjPG_g_F4FXx1yZvMdyMMqAhTvA-w|EondmTWFoIW-Qb1B_UJVDvydIQwNb_5XgN5d5EHeDsk5RRE|na1|challenger|BusioC|622|I|183|155|True|False|False|False|605|1595746064000|311
aVdX49MzGJmXZVatoR4LwQcDvMDdZu5vkhvp_i7A3T-D6Du6z0vKNsoQCzaJNx1Ii0X2fk-ZZF5xdg|g3n7GvMMA4rW5IWK-qO2R3nP44XhBNn_7dwoT6c7j0W19dalCbrMrAcc|CxFcgu3cTLHICWPcoBIDXyOKoxFEyMjJbFzr9ICFlTTEhcVA|na1|challenger|Mental Gymnast1|686|I|103|60|False|False|False|False|29|1595901530000|44
A7bBDnJqUz7dmi_V7kdn0XNWXtSeuM_1a7CPRSV3wIUXsgggATlgVmx28WO9MGVD46yuFg25s6pq9g|ek-Ix24s_G4aKryTl5s6aeaVGhKS-QAAvg9OkiMjcbpNPDI|Cqh5kmca10OYuKcjH0XXc-GwC4YCByfu3PELAsB2Av2hVYE|na1|challenger|dopamine detox|460|I|181|108|False|False|True|False|7|1596027353000|69
2lw6FpP5dEJ19g3sq3NXiP3yvQuHaVaKIMT_s1yjseK_X6xnKqz0cKuzO7vfkXsK5-yZTgDQ3NKIhg|C4M7KaSqJkdE7ZDHIwI4a7hk3CoMe2XhavTgpa-Ao2GyC3Y|chtbVbMcA6YFzsGxbt2_2zKaLv0UThpf7UilNxdXgfKGC_0|na1|challenger|fady|496|I|216|185|False|False|False|False|4661|1595755077000|240
z_KuIB9CkdoXzEbtOF3jMWpJdCbxYq32QGuntf-kWymF4V813EhtaU7QW0hLKRc90E1emBrep8dHEg|-RO0g_kdot_OMZAwQ69I3L-K1KJ5pcA7m1NTkxMmPpzU4eg|kJHMn1ygW1K7NFxTJx9AR5tl9H5wSZxPTFRl0V-O8naE8Dg|na1|challenger|Dragarrin|628|I|681|650|False|False|True|False|4207|1595700142000|349
HrDCfeE-K7VWUyGZ-bEGK9nQMtCaomHScHV3ysxB0lb8gQlqRH8jflTWOPGQxweioxtP24eyukPckA|nW5d8wvWNE57LwCVtNSPJK34fLHNNBZy86jb1Fi7xgUldw|VwfDPr9wTScuUIR173PquaIuDKoEfOjGV6AeW4Cwo-isdx4|na1|challenger|5fire|708|I|215|196|True|False|False|False|4568|1595899651000|288
I2cKity3ic5d1gtefmJzzOWvQ30evgT0Uqa8zAsFp8l5Hd4mAmJvgIs4-kg-pststJk1IK_viRW_3w|h8gU42OEajDvqDMO6zWocVYim2yYxcOn9N5s_YNJjIQzMHo|rGePdo2l7ivywRKfKYutylgsVzGW53Z5bmIQ2IP79hVXfK4|na1|challenger|KEITHMCBRIEF|628|I|332|296|True|False|False|False|4515|1595746525000|172
J-p0ehKOCoIpP12Es8G5aq6HAmdxTfUwPz2jXGgtgmN5lSg3UiVaR6BPPqgSEZE4y1BR10eVAb-BMQ|Gy6MO3S_F3BqRa54KeYjhRJVAqgZuqdlTzMpkvhD05IZ4Vk|sHijhXn2htMtFdNg-TcGjSp5LxeBnT1CH-AeH7NgAs8mgwM|na1|challenger|O My Money|508|I|298|276|False|False|True|False|4363|1595812815000|196
Ccq-5H3tRH4n-1hD6EG7gXwkS_Q8Bs_t0zvqTERlvTLTsxJ0bqPo1JPP67q9AI5Hs37xJR56NUU9xw|xqXuY8I4NJZYggPHtiMrZfrG8ugxG2mxzbpAwl4fC6HmuiI|abAJbUPi1CkPbM7gCT35vgherp5C2J4ia9eZKlUDzKcFBjE|na1|challenger|Iinks|806|I|333|299|True|False|False|False|4657|1595909235000|245
_AgeXaAUvK9hFgoIivKhkpdi1eOEzqXsAw_vtDiaOkEHtM0QgPgfJEs12RWcXeP28VsWehTRs2Pq2A|groUc1RlaKklepGO5XSESNwwuphprSwdL20uBhbFOfYPDBW9Z7ZJge3z|Bbp-NmfFZNrh0mF2zCC9t7C2sdZSvJ57FW8iHHk-y-5A_wGR|na1|challenger|xiao xiao hao|558|I|391|369|False|False|False|False|29|1595747912000|96
XsCP_YnAO1bqlTztX5gNOfBtrk2SRmzsGaO699akaL9wMxEUoXE-y02hl4wrNLQaPuJ3IyqE6rMVpg|wIP4CQ_QO72kIwXbMz693YrqtN9QJOlxUY51v68W0MkWHA|VhDTGqtAZaKQOCYgPk172TulnvmFf_PGRF4NEVDkUXRpdk4|na1|challenger|Tony Top|1021|I|504|454|True|False|False|True|1301|1595560443000|346
bleWLFF4eCgZT1MyM46kVz1SxTaH1smxk-JlU3-q0r3PYY3Yc2TFChe_DES5bVqGwHmn1yTo1Az88Q|ugAT4IL9h7d9SvHEbGy7SvOyU0sa6uYRNzJ7SmYlfQUwvg|-y2sehT5CtLn-6nvbmTCOGSUGrdFuJ8dz92FxBYJJZzF-rg|na1|challenger|CptShrimps|728|I|645|608|False|False|True|False|3812|1595994706000|332
miZrVxBNlE0W9SEGC9BhlDzwtgXN1By1TRRubL4Lo1EJTJtBRZWK0vmgQ6JJaVI4ERZOG02RAt00OQ|PXOdNZsFyLlU_Z6dOHj_djUixwg5ZUTYjf8-z79EXhszSy56np5FUGd-|Zk1BmN39ebh_VON45LeDQ43GKC_SeVrmTLnQTcV1lY2uf4be|na1|challenger|EG Heo|1001|I|182|124|True|False|False|False|4568|1595747571000|56
jVAgC5k3avaiNkRBegNZkrVM2hyDLy9xbszq-NNuU6S-pYHoaaDc1GRGB7O9NF3flXSSw-5mWKvW-A|2pv0Bg8ywXVpdMbMyfbEUfFg_1i6AttJF6YjZ77Bc9AjtQ|D4yiaNz5GggKntRSPHGcFsYwhSGPmsPuFtf_lYdXSJ6rL_o|na1|challenger|SsjFizzics|573|I|543|372|False|False|True|True|4575|1595620987000|144
gg7-hfmqhGZ6--s6PpRolcC5HvZ0Tzdqw8Mp7RQo942WbapfIqeBVCzK0ME_PKuLOTHK3rniNjo37w|Ysrldvu7uYxYYNXy66Vqt575gWL3H8WFrXthxz4mtyrWdrAnwOY-5Xkz|GAjrcxGC3MaEpl0y3wYEGY76DxLW5Fk_yTaA4GLW97p_gBQ|na1|challenger|ONETRICKPOLICE|646|I|152|124|False|False|False|True|3592|1595820731000|117
0AgrPhK1vVTHKySzNsnXx4ks7HzWip9XBdqlmSuHDldlTITxkVfr41POcJRaY7vuU23RE_28s-F39A|bcQzuOHfU5QVukGsV5qYJRYlrIrdTuTMTZmiRp40qUlE9g|xLlkKQyjxWCV-6PiJyh8h8mf2onvYH5PaI7AG9-8vONdTVE|na1|challenger|Gweiss|492|I|275|262|False|False|True|False|977|1595620497000|447
fVIYMfDBbKyJxol4ljd6euvFqNaX_oGS1e00vUFGzgcaUyoBoMtBzSmd5rNxlxTngbBrF7a_da_aTw|W62qbYiiwi6nEqLrMsMgfTEdB9ER2VtXHvgJBxClal4BSYM|GVSB4blj0FZGG_lZ5bOBiyhmXnElEzdlg16XPSjHf9OPAvs|na1|challenger|selfish top|1123|I|229|185|True|False|False|False|1665|1595614898000|322
9cdonye53fIi0B1ipayhnl_N1iI9zLeR5AXRl4Wp8QDIFPBp3KV9HbFvvGbArSLliQYLcPtta01vOA|NZNl7zwbrIrLdxBHDdFSpqL6akySTaweTejlIhCjqicxBmI|s8q1Fdm_Ap2DuaMQ5_Hic1LVeDvsG_DZWfQsGHJr8D5hOUc|na1|challenger|huhi|1001|I|221|178|True|False|False|True|4568|1595921176000|212
NTAJcUCv8oB4YNZ8_udjjh6TlGPZIrEMQnSpFyG1VFPG8z_HJHgUhpGaEQ7kfKTFKAuAnq8b6VL-cQ|Lz8CRcKdJepe_RgEeUb7fqCqeE4oNE42yLg9uKZxpMiKLSU|4eEMILVqCs6M2lr6nI-sGOPbTVeUPfazuBX2nLVdB2QKjcc|na1|challenger|Joey2|658|I|575|541|False|False|True|False|4568|1595581962000|165
08fHvzl9gDhOF1xQKOinesTqPNa_zCCdLHN1wqwZHy-tK9WyGCKTvkAKjkylzDvNOQyXqJWzoEyjVg|vpn7kClvmfiSnjbXfzwAA_bqGHMtuT84PlmjAhITL6a-dls|c8NvJXVADot13dK1HwKh950Eh8aiqUOw-Ow6ifGiqV5uHU4|na1|challenger|Aspeçt|678|I|354|322|False|False|False|False|2074|1595906840000|417
Uuh9Xg3PorrHof9kxdUGEqJQ0bWIQoNl2yCdYtch3WDstOOGNdge2NiHu8lhIWPt_VFfH2qifypjyg|sh6KUvNhProHwQs1zjH1hv4PVLCibxwKhrP9eGRcfUY|vM6WVBvpvv-ORg72j87mEsaNkGBLeUe66niVeiyyfXWn|na1|challenger|aphromoo|721|I|310|282|False|False|False|False|1631|1595707459000|431
wrpyUC9H5RLVevYFGTBj2SgeUEffeY_fkpD9qvzbBX8e1zmVLsDtTzLcJatw-mHl01b2-YiNVs_2xg|VR55odfd0IqX9Cb1vNwToilKXibr4sBWqcjlIi-DAY84xA|y0Jc44nCHlDSOCLBBoZzw7e6wtML1YskfklNKVQ4HHYIeIs|na1|challenger|Poop smoothie007|805|I|609|567|False|False|False|False|4661|1595970200000|685
KLTPDcBq0e2WeI_VWYKKV_X2xSVoa5vOGqFG7LU6_Smn4izlYfcx_2vQwBigu7cVZN0rNaC-slRV4g|OIpYt4vUV_0jeuAVyint1CUXLR323TwdiUx3Sj6bgaiW9g|FXMYsRxSut_N82GPJTg2zdH-Euin42kToO9l4NexJoJrmsQ|na1|challenger|Bíg T|694|I|320|275|True|False|False|False|4568|1595615371000|309
syzuPEeuRwidCz4pKMg-cvK5nGRgMWchW0p-5GLy8_iI76sSxvmwRI3JVHf7Lp_gAjJuf55jjrkaDg|alF07MVVImOFVn0XJHTK9xKpKSavxt8AF1Cr7DY2M33cgSc|FKZSTErWxj3E5Q0Ffo_4ZvSFdh_ILU6a0xqQ-OMaVTdOsOM|na1|challenger|SharpEyeWarrior|643|I|767|736|False|False|False|False|3158|1595908548000|321
8OCwBVqoHoRuNfnOnP4OOXMfheQE8eSVUCC4DwCD98TNWTBHqgHALjOMMfP8J6GIxyCiYD-85GYZvw|60KviZWvzXMBvastzqDKoUwehN6tHchC8PW11RGR0gJ1xJo|V-PJHbxMn0b6Vrp6cvpYj8HJSFBokSX0kdmxoTG9z6LKn-I|na1|challenger|kingamazin|568|I|102|71|False|False|False|False|4657|1596065009000|397
k-Oonzp4uO8XEXwQeH45jfKuuBzG-CS42vdhNSTX7XKUX7OTM7xT9jPzoGWyGfH-xqTGa9AlvLMo3w|tITjUYyteItoNo9bTM23lR96RzmRzpj-4mfcGITaWTsDLEa3DlXw0-rd|yqUskZZhz7d9srPF7o2EKVfCc9tUPducxFKRklghPctm7o-k|na1|challenger|WX Rika19981209|554|I|254|231|False|False|True|False|4569|1595892842000|145
ngKDaHtdxXSCmq66Y0e12kA_PO9llXQuLYbnk_g92Figz9TW1VLZ6ojEu7ahQEkG8UFYavr0vsSVYQ|13bH3Fl6t25Ez_As7PLDtK7V7zxR2MppVK_8xkPxkEnIYkc|iWbXYO46ISu_-Ah-XEcdnSTLIoKvTP8gcl9syzpV9hvrqlI|na1|challenger|j1hù1V|755|I|381|318|False|False|True|False|4634|1595900590000|232
pO5tAr6KBS7F5m8puhrAE7YCLJJDJbWd1aW8-xEZg3PaMuN1SX90JqAmWiXu_0JFX1TGlT6_3lbKpg|Wgl1SBa2vUm8Viu4d2SiIca_vnQqQ6RYJJgDBzYNll0NFYslutnZQHOL|QPIsFR9llY92Q2lG-3Zz18Kx4I1B26V-7HwDkwnpTLh3i-B_|na1|challenger|i only know pain|593|I|174|131|False|False|False|False|4568|1595928338000|75
ARt_7PtCvqAeqCT1LhEUcn2DWD4JWKLqM7gwBuos2cLg4Rx3GqIOIrHYpg6mK6_cs6vfXpoaQ6buYA|z1ebzzTYy_KyvWqmaLV2fEcveiF_3zLuphGAMZczNg|vwWXXwM9HiZBdawLkQuNqU0dundxtLd8sTx1H7fmsg|na1|challenger|Pobelter|638|I|158|122|True|False|False|False|565|1596007799000|256
p0k6jflwqfC7n6zb3YdqJMtScXIWZVJGjrDYYYLzeNIG2l-HlhpkyUdupbMns4BRFdFaR2MnwlssgA|2DfRMN14dc7-smrTFoVgX2H02WMiO9mUPMpGRPhfoaoBrFGgEFBLFfSo|7Mh2Vd7x2blv6uUGNZsXNla8qrBNzwFH0daTDcsK5JQRiJgU|na1|challenger|IMT Eika|495|I|567|529|False|False|True|True|3478|1595798505000|113
ShH8Pl4sjmpP-LrEiMgizWF_bdhBAKy-JAioYyJ6evzCN57hw1ISbyhoe3w5l216zgNeSsGwjt6Izg|mpQDnJzZuQgCzFm8-FUhr3sIq4aZ2mLQwXYJ6j6dN60p2h0|3_OXE-Ea2pYYgJfljIIizMa-bFeUW5kPhtAFa1tX0w2ACXE|na1|challenger|TEAMLUKEE|646|I|573|540|False|False|True|False|3160|1595621055000|317
oN1buF43vp6Xu_cjXUm1SlOBsEVgJw4PkiUso-7AaWmiGTSOsTNDbe6ube5AldXRB1Vi8-Mkp8Jr1w|-jocFminMrj3w0prJsAHpDYvWWDKYsFezmSlR0lHSNd5pec|F6pv75tPEZozoC8tczjP6Wt2lOeTqf7C7ghLrc84mmwC7ck|na1|challenger|1936 1948|704|I|275|239|True|False|False|False|7|1595726058000|163
DpeA26YTViUzpP8TVvjeZ7o-8OZu6dIbAfMwFPIMH4cncLWJJUrJj2nUb2nG8wo0AIuSfHrFxpAFDQ|3tFpCW1Q88mh-4dstv0rP7rEP-dPE5oUP2bgp4RW6lkup-3jiIaHU6j7|YDieH6slgfK3M3fF93qjwYtTzEIpjmu4geqkgAtG6SGlyqMj|na1|challenger|C9C9C9C9C9|918|I|313|270|True|False|False|False|2074|1595811955000|152
QdtzK6VYpuQTf6isQTynN1IC3-sxRa2wAe7RFEO9g9DreRkAsZWip4Qji3w0O3Dgt-L74_uXlS1luA|6tpiaK_G1Z_DLaWlV1UkyMXtachrf3jTzpEaDd12KDxYtA|h7Hy3brkG7GAA-9dcLl-ptCJEN49zC7AEDe4sBMAKYgWxI8|na1|challenger|4 Stars|485|I|106|75|False|False|True|False|4655|1596007688000|325
RPqLmkkzLOs7wA1fHZAiM3YHOJlX3PzBS_9DAWeNa_ZTHlPnuRoQOFPWLKKfw6psctxBeZpIghsd1w|CedBr_VlCN_yR2UkidgefpymvrvrTQa5K-5fM1_UGWXFWg0|OJJgdJeG1tvQEzmbJEu9s-BKavQ_kaXGr4_o_IyYhvKidXk|na1|challenger|C9 Zven|1557|I|454|347|True|False|False|False|7|1595657971000|340
YRfWYACM7ggwixJWylM4GbE3YL7wELVy7Njd2-tcHGxugPqqpsOaaEF8G1jl2BjjCDXRiuPaa4cA1A|iYnUrLr5LhEYzEqYY-IySuRRehN57tMspPX4wVPPucs|884X80DWPgA31rl8qBzzZpShlkqPg__c73UyWgZ_K8my|na1|challenger|admirable potato|536|I|379|351|False|False|True|False|3787|1595564169000|394
N8spj4oKBib4Zo-ssa1I6qFhOzB3R76pcDW4lB42pMj-ckNu_SlpXQG2-TqBIEhcIbKT2kIU4v2tUg|cl9cp7MapAVrMeZlkLks70D3QihwEOvV8naiyEcN5qQQmg|_ogHQ0pX5XQTmbzcDqQmuGbMNvUDyegx1udOjsHQXa-mSQ8|na1|challenger|Saiyans|697|I|313|274|True|False|False|False|773|1595599057000|344
TpeBgVM-j3LXN4s_xyfRnwyCWOVxguJSGbzXH1zt_FnxqF-9wNPQ-y2BB34ZkrEt41sZKIdrBClu_g|sbfJqb2EFb2V1Tt2VMBfLYx1HqQWqJl5jeQWg1aNSm4-EdZI6V6s9D1W|5dY_zPugqSevY0l6b_cuS6aF_2w-4hX89A9a8e61BWtSFZ6Z|na1|challenger|Deep Learning1|609|I|231|202|False|False|False|False|3550|1595799971000|208
9HmL2ljPDpONnMiFf1u7mh_br-8aprcXn7sLyiMArirkhbppkratxW5xQCls8co61G7QN-s5NMlY1Q|B4jpBshPNFWUeuyxnSEsDATkxrtPEVxmmqwNtmi3jrqYT86N33_yYqnB|QH_i40gE7hxOfAgSjMBFZPNpvvjqMK7T1hofxI9etrXjjck|na1|challenger|TSM Spica|975|I|167|127|False|False|False|False|4393|1595959883000|112
X0qzhiVbmthJtvycCdmzZoISiLyc6058uBL1JyHWYn9DPK9tDux45wKteAJRTAOR_w26Jq8voklf4A|9dCOqfNyg2btU34HTE6oSUTOmg-1-U970fUiDbELmO7Wnis|i_fWA5fBM7SHCqGpyqsHmLXH7JCJ4imX0TUtORx7_8ex7Pw|na1|challenger|Tenacity|626|I|271|257|False|False|False|False|7|1595828218000|259
oyLgjn1W6oue2o_Wce-MtXDhzrPTPIhq6XZazls520O64KqnWKQrLRPsQsUoHCNh8hHrpaDWfGm27g|Yg1AUO0CMR1jJhGFvAppYPrwC_BQ6nYnMF6mCSfygJzqhOI|YtrL8pQCHZvhVaVLrc6jGhuHst7DuCBVdNrcQXzHSbO-0q8|na1|challenger|Tribute to a Kin|567|I|407|373|True|False|False|True|4661|1595815284000|340
ytZ0R3GSi45CLdQZKy3lD6oEl1okBe9XAc4zeBjMg068AhpHH-3RlPqSW2p39Cke4lkfEHGJrzSemA|xM6MuCSBZPdAiRvqAHNpphL8IIyL-dHyj7S0id258Lw|k-Ek4quu9Hf9cAW00B-J54Rq9DG0RDfpCHdifteTemTN|na1|challenger|br34th3|483|I|256|234|False|False|False|False|4574|1596133993000|162
QOTBYyf0QKaGh1Q00AFalr-wjK-jmO84vyn_KvbASvj4jxRhmc2Yj87RpGJVsDnKb1Dbw5rMKd8Dxw|-tt9d7ly1pY8wQMyxrgWEoMexWnK2JGWcIE715GqEH7n-w|oA09CrYXQtdlWpTDVsWeGueJ-x8dz7KwaWVWkK5gLfURciw|na1|challenger|mn 97|663|I|406|393|False|False|True|False|4568|1595825564000|110
YO_gUmgD_CBZy3g0rCvLF5X-y-vu2afrfLt2texvX7ggH-epyhP2nA4xeRDqz1Bt8oAiF75Ava8aaA|omQihfMBzAgsSn17oYjGfVZGp4p9AY-jz7aaV4sAHtz1Lw|QxsxMiYlnG1iYde3D-bX6qvhAjm19DuLJxIuRcNP6-YpTbU|na1|challenger|Minishcap1|527|I|242|212|False|False|False|True|595|1595568478000|164
fDQZfXd4megssF1SCpD4D07EeqbHZh5vmI0DCrGfYAAOFjI96QrM2abaMpJ_4Salsu3zoA59_UevTw|3IZg-x61HlQ_22ak4zP6Pr-lqvu0tJQI2tKApQRD5I9VdiU|WX551mQYzGEcwDATTliCpoNv_k_PGHCQuBBhgrOeLKXbP5M|na1|challenger|Logia|477|I|241|218|False|False|True|False|3804|1595951501000|173
VcWka2VowAEp4gtaGVj7DpZwj-YbgeTegepsln19omt-F5juylifn7tKQKw8j4uKwxKpUHiecDTXYg|2Gt1pbROxWy1vSrXWRwloTC7hty2V0b7jtzm-9LXebYX8XI|aibsi05ISYPlc_BfVgbl5yUhv7zXGhDuVSKVR80g71ONcDQ|na1|challenger|Busio|683|I|169|128|True|False|False|True|7|1595877505000|105
jdGV8x7LdHqg4HYZL3-g0eZhXJRc9nghr-46UkYs7PWXghY-CD_J-UkEUj8ZkbWLjnU1eQ53TwdN1A|jAd1-2vSJYSryrY8Z3eqVxnxtNd_NOij4ICWBGHI6SqKHoY|2YziNT_rEEtfzjgwPt4FS6MF8bcrUSoYycIP1B2Ex9UzA14|na1|challenger|tranquil1ty|782|I|249|196|True|False|False|False|7|1595916859000|72
uou5srZReNKNJ7nnoH8ZfbBH_B3mdF7wmOs9oWv5sjUwKTjQ8Kvj-7yeHLEyMAnbhnHZsctLkBkxwg|Y9LEZJ_LXrlesyEuyehhLXmuIBfCMmEfXP6-Ry9_lH0YMkQ|PT1GdqbAPq88-jy9vjs_M5B74_uzzUQwUzGIrddWFsXgquQ|na1|challenger|BEST POUTINE QC|597|I|261|227|False|False|True|False|3183|1595620520000|269
RyOplT_5acBUiHs3LKQmNaqtf5phesrLQ1DchMdWl9Qct9cTyY-LGTKjEv9t26elzZZw73N8Bg-zaw|KACXxUQibK2Mq_KOyxvj9KGumC9G1e3DoHMIWaYFIN8eGQ|y5bmXvD23yshovew-OqLij-Yj4LzheTEx9oTzGiYfSsLiaQ|na1|challenger|Alcoveolive|1107|I|184|131|True|False|False|False|23|1595918423000|151
PpltxhoeOEZwZYQbOL1dXmUDXynnRBDkVKgj4rWm_xE5oHua7EC7zMkWcaKsexQQI88lavNbvZS1Sw|HX02qx83ZBgCnj8MTsSNsJd3tlKZuHLm7dxADaC2zOYbZQ|yPprXWuREnWDAQ50gU-eZfB66ET6UR6bluyudkM70lV2w-o|na1|challenger|kamisama bless|628|I|108|73|False|False|False|False|4151|1595892116000|103
eFMVfksOuAftTRMfBB1P9NovoYiT3IEpbgURMsCwLgnbEcEy0HGeXq22UfkI5iXuxE7CfV3Z8AxOCQ|9uxmFiHgcEk91YcFFPWyI4yHPmldYyHuiHUAbpp2ksPRn6H4qLtxxiss|-L1HhUO91FE_KiOSuFGocijD6xSSkRd8gWJU-i9shPZh_qv_|na1|challenger|ValorantOverLoL|479|I|188|130|False|False|True|False|3543|1595732868000|72
6r9Tt-gJZ2kykP2mEihjvcd6qYNw2KZoNyXoeD5ArkoHiHepV5PX41SrvX8dy3rSx1ccO6vbM8L8lg|GKkID0QQLMtj5shSq46A2Kv5kzZPm7UJ0MXY-0uJZ1gh_Q|nlSJ_bDaxj4C8q6fZPRYKecYVqT5xwfk_3esbPI0pLUKXrU|na1|challenger|blaberfish2|534|I|143|117|False|False|True|True|2074|1595993270000|218
